nic,antenna,ssid,distance,timestamp,rssi,link_quality,channel,link_quality_in_percentage
ampak-ap6212,1,senic-sandbox,12,1488365615,-63,47,3,67
ampak-ap6212,1,senic-sandbox,12,1488365616,-62,48,3,68
ampak-ap6212,1,senic-sandbox,12,1488365617,-62,48,3,68
ampak-ap6212,1,senic-sandbox,12,1488365618,-67,43,3,61
ampak-ap6212,1,senic-sandbox,12,1488365619,-64,46,3,65
ampak-ap6212,1,senic-sandbox,12,1488365620,-66,44,3,62
ampak-ap6212,2,senic-sandbox,11,1488365871,-60,50,3,71
ampak-ap6212,2,senic-sandbox,11,1488365872,-69,41,3,58
ampak-ap6212,2,senic-sandbox,11,1488365874,-69,41,3,58
ampak-ap6212,2,senic-sandbox,11,1488365875,-62,48,3,68
ampak-ap6212,2,senic-sandbox,11,1488365876,-69,41,3,58
ampak-ap6212,2,senic-sandbox,11,1488365877,-68,42,3,60
ampak-ap6212,2,senic-sandbox,11,1488365878,-66,44,3,62
ampak-ap6212,2,senic-sandbox,11,1488365879,-62,48,3,68
ampak-ap6212,2,senic-sandbox,11,1488365880,-60,50,3,71
ampak-ap6212,2,senic-sandbox,11,1488365881,-65,45,3,64
ampak-ap6212,2,senic-sandbox,11,1488365882,-66,44,3,62
ampak-ap6212,2,senic-sandbox,11,1488365883,-67,43,3,61
ampak-ap6212,2,senic-sandbox,11,1488365884,-66,44,3,62
ampak-ap6212,2,senic-sandbox,11,1488365885,-65,45,3,64
ampak-ap6212,2,senic-sandbox,11,1488365887,-66,44,3,62
ampak-ap6212,2,senic-sandbox,11,1488365888,-66,44,3,62
ampak-ap6212,2,senic-sandbox,11,1488365889,-65,45,3,64
ampak-ap6212,2,senic-sandbox,11,1488365890,-64,46,3,65
ampak-ap6212,2,senic-sandbox,11,1488365891,-65,45,3,64
ampak-ap6212,2,senic-sandbox,11,1488365892,-61,49,3,70
ampak-ap6212,2,senic-sandbox,11,1488365893,-64,46,3,65
ampak-ap6212,2,senic-sandbox,11,1488365894,-67,43,3,61
ampak-ap6212,2,senic-sandbox,11,1488365895,-67,43,3,61
ampak-ap6212,2,senic-sandbox,11,1488365896,-63,47,3,67
ampak-ap6212,2,senic-sandbox,11,1488365897,-62,48,3,68
ampak-ap6212,2,senic-sandbox,11,1488365898,-64,46,3,65
ampak-ap6212,2,senic-sandbox,11,1488365899,-63,47,3,67
ampak-ap6212,2,senic-sandbox,11,1488365901,-63,47,3,67
ampak-ap6212,2,senic-sandbox,11,1488365902,-62,48,3,68
ampak-ap6212,2,senic-sandbox,11,1488365903,-65,45,3,64
ampak-ap6212,2,senic-sandbox,11,1488365904,-60,50,3,71
ampak-ap6212,2,senic-sandbox,12,1488366028,-62,48,3,68
ampak-ap6212,2,senic-sandbox,12,1488366029,-57,53,3,75
ampak-ap6212,2,senic-sandbox,12,1488366030,-62,48,3,68
ampak-ap6212,2,senic-sandbox,12,1488366031,-57,53,3,75
ampak-ap6212,2,senic-sandbox,12,1488366032,-64,46,3,65
ampak-ap6212,2,senic-sandbox,12,1488366033,-63,47,3,67
ampak-ap6212,2,senic-sandbox,12,1488366035,-61,49,3,70
ampak-ap6212,2,senic-sandbox,12,1488366036,-61,49,3,70
ampak-ap6212,2,senic-sandbox,12,1488366037,-59,51,3,72
ampak-ap6212,2,senic-sandbox,12,1488366038,-58,52,3,74
ampak-ap6212,2,senic-sandbox,12,1488366039,-59,51,3,72
ampak-ap6212,2,senic-sandbox,12,1488366040,-60,50,3,71
ampak-ap6212,2,senic-sandbox,12,1488366041,-59,51,3,72
ampak-ap6212,2,senic-sandbox,12,1488366042,-59,51,3,72
ampak-ap6212,2,senic-sandbox,12,1488366043,-58,52,3,74
ampak-ap6212,2,senic-sandbox,12,1488366044,-59,51,3,72
ampak-ap6212,2,senic-sandbox,12,1488366045,-59,51,3,72
ampak-ap6212,2,senic-sandbox,12,1488366046,-60,50,3,71
ampak-ap6212,2,senic-sandbox,12,1488366048,-59,51,3,72
ampak-ap6212,2,senic-sandbox,12,1488366049,-60,50,3,71
ampak-ap6212,2,senic-sandbox,12,1488366050,-57,53,3,75
ampak-ap6212,2,senic-sandbox,12,1488366051,-57,53,3,75
ampak-ap6212,2,senic-sandbox,12,1488366052,-60,50,3,71
ampak-ap6212,2,senic-sandbox,12,1488366053,-59,51,3,72
ampak-ap6212,2,senic-sandbox,12,1488366055,-59,51,3,72
ampak-ap6212,2,senic-sandbox,12,1488366056,-59,51,3,72
ampak-ap6212,2,senic-sandbox,12,1488366057,-60,50,3,71
ampak-ap6212,2,senic-sandbox,12,1488366058,-59,51,3,72
ampak-ap6212,2,senic-sandbox,12,1488366059,-59,51,3,72
ampak-ap6212,2,senic-sandbox,12,1488366060,-57,53,3,75
ampak-ap6212,2,senic-sandbox,12,1488366061,-58,52,3,74
ampak-ap6212,2,senic-sandbox,10,1488366147,-48,62,3,88
ampak-ap6212,2,senic-sandbox,10,1488366148,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366149,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366150,-49,61,3,87
ampak-ap6212,2,senic-sandbox,10,1488366151,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366152,-50,60,3,85
ampak-ap6212,2,senic-sandbox,10,1488366153,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366154,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366155,-46,64,3,91
ampak-ap6212,2,senic-sandbox,10,1488366156,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366157,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366158,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366160,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366161,-48,62,3,88
ampak-ap6212,2,senic-sandbox,10,1488366162,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366163,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366164,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366165,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366166,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366167,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366168,-46,64,3,91
ampak-ap6212,2,senic-sandbox,10,1488366169,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366170,-46,64,3,91
ampak-ap6212,2,senic-sandbox,10,1488366171,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366172,-48,62,3,88
ampak-ap6212,2,senic-sandbox,10,1488366174,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366175,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366176,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366177,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366178,-47,63,3,90
ampak-ap6212,2,senic-sandbox,10,1488366179,-47,63,3,90
ampak-ap6212,2,senic-sandbox,9,1488366337,-46,64,3,91
ampak-ap6212,2,senic-sandbox,9,1488366338,-44,66,3,94
ampak-ap6212,2,senic-sandbox,9,1488366339,-45,65,3,92
ampak-ap6212,2,senic-sandbox,9,1488366340,-47,63,3,90
ampak-ap6212,2,senic-sandbox,9,1488366341,-47,63,3,90
ampak-ap6212,2,senic-sandbox,9,1488366343,-44,66,3,94
ampak-ap6212,2,senic-sandbox,9,1488366344,-44,66,3,94
ampak-ap6212,2,senic-sandbox,9,1488366345,-45,65,3,92
ampak-ap6212,2,senic-sandbox,9,1488366346,-46,64,3,91
ampak-ap6212,2,senic-sandbox,9,1488366347,-47,63,3,90
ampak-ap6212,2,senic-sandbox,9,1488366348,-48,62,3,88
ampak-ap6212,2,senic-sandbox,9,1488366349,-48,62,3,88
ampak-ap6212,2,senic-sandbox,9,1488366350,-47,63,3,90
ampak-ap6212,2,senic-sandbox,9,1488366351,-46,64,3,91
ampak-ap6212,2,senic-sandbox,9,1488366352,-47,63,3,90
ampak-ap6212,2,senic-sandbox,9,1488366353,-46,64,3,91
ampak-ap6212,2,senic-sandbox,9,1488366354,-46,64,3,91
ampak-ap6212,2,senic-sandbox,9,1488366355,-47,63,3,90
ampak-ap6212,2,senic-sandbox,9,1488366357,-47,63,3,90
ampak-ap6212,2,senic-sandbox,9,1488366358,-50,60,3,85
ampak-ap6212,2,senic-sandbox,9,1488366359,-47,63,3,90
ampak-ap6212,2,senic-sandbox,9,1488366360,-46,64,3,91
ampak-ap6212,2,senic-sandbox,9,1488366361,-47,63,3,90
ampak-ap6212,2,senic-sandbox,9,1488366362,-48,62,3,88
ampak-ap6212,2,senic-sandbox,9,1488366363,-48,62,3,88
ampak-ap6212,2,senic-sandbox,9,1488366364,-49,61,3,87
ampak-ap6212,2,senic-sandbox,9,1488366365,-47,63,3,90
ampak-ap6212,2,senic-sandbox,9,1488366366,-49,61,3,87
ampak-ap6212,2,senic-sandbox,9,1488366367,-47,63,3,90
ampak-ap6212,2,senic-sandbox,9,1488366369,-48,62,3,88
ampak-ap6212,2,senic-sandbox,9,1488366370,-48,62,3,88
ampak-ap6212,2,senic-sandbox,8,1488369836,-46,64,3,91
ampak-ap6212,2,senic-sandbox,8,1488369837,-46,64,3,91
ampak-ap6212,2,senic-sandbox,8,1488369838,-50,60,3,85
ampak-ap6212,2,senic-sandbox,8,1488369839,-44,66,3,94
ampak-ap6212,2,senic-sandbox,8,1488369840,-46,64,3,91
ampak-ap6212,2,senic-sandbox,8,1488369841,-45,65,3,92
ampak-ap6212,2,senic-sandbox,8,1488369842,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369843,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369844,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369845,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369847,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369848,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369849,-46,64,3,91
ampak-ap6212,2,senic-sandbox,8,1488369850,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369851,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369852,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369853,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369854,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369855,-46,64,3,91
ampak-ap6212,2,senic-sandbox,8,1488369856,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369857,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369858,-49,61,3,87
ampak-ap6212,2,senic-sandbox,8,1488369860,-46,64,3,91
ampak-ap6212,2,senic-sandbox,8,1488369861,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369862,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369863,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369864,-46,64,3,91
ampak-ap6212,2,senic-sandbox,8,1488369865,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369866,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369867,-47,63,3,90
ampak-ap6212,2,senic-sandbox,8,1488369868,-46,64,3,91
ampak-ap6212,2,senic-sandbox,7,1488369914,-55,55,3,78
ampak-ap6212,2,senic-sandbox,7,1488369915,-56,54,3,77
ampak-ap6212,2,senic-sandbox,7,1488369916,-61,49,3,70
ampak-ap6212,2,senic-sandbox,7,1488369917,-57,53,3,75
ampak-ap6212,2,senic-sandbox,7,1488369918,-52,58,3,82
ampak-ap6212,2,senic-sandbox,7,1488369919,-55,55,3,78
ampak-ap6212,2,senic-sandbox,7,1488369920,-55,55,3,78
ampak-ap6212,2,senic-sandbox,7,1488369921,-55,55,3,78
ampak-ap6212,2,senic-sandbox,7,1488369922,-55,55,3,78
ampak-ap6212,2,senic-sandbox,7,1488369923,-56,54,3,77
ampak-ap6212,2,senic-sandbox,7,1488369925,-56,54,3,77
ampak-ap6212,2,senic-sandbox,7,1488369926,-60,50,3,71
ampak-ap6212,2,senic-sandbox,7,1488369927,-54,56,3,80
ampak-ap6212,2,senic-sandbox,7,1488369928,-61,49,3,70
ampak-ap6212,2,senic-sandbox,7,1488369929,-57,53,3,75
ampak-ap6212,2,senic-sandbox,7,1488369930,-59,51,3,72
ampak-ap6212,2,senic-sandbox,7,1488369931,-56,54,3,77
ampak-ap6212,2,senic-sandbox,7,1488369932,-55,55,3,78
ampak-ap6212,2,senic-sandbox,7,1488369933,-52,58,3,82
ampak-ap6212,2,senic-sandbox,7,1488369934,-55,55,3,78
ampak-ap6212,2,senic-sandbox,7,1488369935,-55,55,3,78
ampak-ap6212,2,senic-sandbox,7,1488369937,-52,58,3,82
ampak-ap6212,2,senic-sandbox,7,1488369938,-52,58,3,82
ampak-ap6212,2,senic-sandbox,7,1488369939,-54,56,3,80
ampak-ap6212,2,senic-sandbox,7,1488369940,-52,58,3,82
ampak-ap6212,2,senic-sandbox,7,1488369941,-55,55,3,78
ampak-ap6212,2,senic-sandbox,7,1488369942,-53,57,3,81
ampak-ap6212,2,senic-sandbox,7,1488369943,-50,60,3,85
ampak-ap6212,2,senic-sandbox,7,1488369944,-55,55,3,78
ampak-ap6212,2,senic-sandbox,7,1488369945,-54,56,3,80
ampak-ap6212,2,senic-sandbox,7,1488369946,-53,57,3,81
ampak-ap6212,2,senic-sandbox,6,1488369993,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488369994,-45,65,3,92
ampak-ap6212,2,senic-sandbox,6,1488369995,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488369996,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488369997,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488369998,-48,62,3,88
ampak-ap6212,2,senic-sandbox,6,1488370000,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488370001,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488370002,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488370003,-46,64,3,91
ampak-ap6212,2,senic-sandbox,6,1488370004,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488370005,-43,67,3,95
ampak-ap6212,2,senic-sandbox,6,1488370006,-49,61,3,87
ampak-ap6212,2,senic-sandbox,6,1488370007,-48,62,3,88
ampak-ap6212,2,senic-sandbox,6,1488370009,-46,64,3,91
ampak-ap6212,2,senic-sandbox,6,1488370010,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488370011,-46,64,3,91
ampak-ap6212,2,senic-sandbox,6,1488370012,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488370013,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488370014,-45,65,3,92
ampak-ap6212,2,senic-sandbox,6,1488370015,-46,64,3,91
ampak-ap6212,2,senic-sandbox,6,1488370016,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488370017,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488370018,-50,60,3,85
ampak-ap6212,2,senic-sandbox,6,1488370019,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488370021,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488370022,-48,62,3,88
ampak-ap6212,2,senic-sandbox,6,1488370023,-46,64,3,91
ampak-ap6212,2,senic-sandbox,6,1488370024,-46,64,3,91
ampak-ap6212,2,senic-sandbox,6,1488370025,-47,63,3,90
ampak-ap6212,2,senic-sandbox,6,1488370026,-45,65,3,92
ampak-ap6212,2,senic-sandbox,5,1488370077,-41,69,3,98
ampak-ap6212,2,senic-sandbox,5,1488370078,-41,69,3,98
ampak-ap6212,2,senic-sandbox,5,1488370079,-41,69,3,98
ampak-ap6212,2,senic-sandbox,5,1488370080,-43,67,3,95
ampak-ap6212,2,senic-sandbox,5,1488370081,-39,70,3,100
ampak-ap6212,2,senic-sandbox,5,1488370082,-41,69,3,98
ampak-ap6212,2,senic-sandbox,5,1488370084,-42,68,3,97
ampak-ap6212,2,senic-sandbox,5,1488370085,-43,67,3,95
ampak-ap6212,2,senic-sandbox,5,1488370086,-43,67,3,95
ampak-ap6212,2,senic-sandbox,5,1488370087,-39,70,3,100
ampak-ap6212,2,senic-sandbox,5,1488370088,-43,67,3,95
ampak-ap6212,2,senic-sandbox,5,1488370089,-40,70,3,100
ampak-ap6212,2,senic-sandbox,5,1488370090,-39,70,3,100
ampak-ap6212,2,senic-sandbox,5,1488370091,-39,70,3,100
ampak-ap6212,2,senic-sandbox,5,1488370092,-43,67,3,95
ampak-ap6212,2,senic-sandbox,5,1488370093,-41,69,3,98
ampak-ap6212,2,senic-sandbox,5,1488370094,-40,70,3,100
ampak-ap6212,2,senic-sandbox,5,1488370095,-40,70,3,100
ampak-ap6212,2,senic-sandbox,5,1488370097,-43,67,3,95
ampak-ap6212,2,senic-sandbox,5,1488370098,-43,67,3,95
ampak-ap6212,2,senic-sandbox,5,1488370099,-43,67,3,95
ampak-ap6212,2,senic-sandbox,5,1488370100,-43,67,3,95
ampak-ap6212,2,senic-sandbox,5,1488370101,-42,68,3,97
ampak-ap6212,2,senic-sandbox,5,1488370102,-43,67,3,95
ampak-ap6212,2,senic-sandbox,5,1488370103,-40,70,3,100
ampak-ap6212,2,senic-sandbox,5,1488370104,-42,68,3,97
ampak-ap6212,2,senic-sandbox,5,1488370105,-43,67,3,95
ampak-ap6212,2,senic-sandbox,5,1488370106,-42,68,3,97
ampak-ap6212,2,senic-sandbox,5,1488370107,-41,69,3,98
ampak-ap6212,2,senic-sandbox,5,1488370108,-43,67,3,95
ampak-ap6212,2,senic-sandbox,5,1488370110,-41,69,3,98
ampak-ap6212,2,senic-sandbox,4,1488370210,-47,63,3,90
ampak-ap6212,2,senic-sandbox,4,1488370211,-49,61,3,87
ampak-ap6212,2,senic-sandbox,4,1488370212,-52,58,3,82
ampak-ap6212,2,senic-sandbox,4,1488370213,-49,61,3,87
ampak-ap6212,2,senic-sandbox,4,1488370214,-48,62,3,88
ampak-ap6212,2,senic-sandbox,4,1488370215,-53,57,3,81
ampak-ap6212,2,senic-sandbox,4,1488370216,-51,59,3,84
ampak-ap6212,2,senic-sandbox,4,1488370217,-46,64,3,91
ampak-ap6212,2,senic-sandbox,4,1488370219,-48,62,3,88
ampak-ap6212,2,senic-sandbox,4,1488370220,-51,59,3,84
ampak-ap6212,2,senic-sandbox,4,1488370221,-50,60,3,85
ampak-ap6212,2,senic-sandbox,4,1488370222,-51,59,3,84
ampak-ap6212,2,senic-sandbox,4,1488370223,-50,60,3,85
ampak-ap6212,2,senic-sandbox,4,1488370224,-55,55,3,78
ampak-ap6212,2,senic-sandbox,4,1488370225,-50,60,3,85
ampak-ap6212,2,senic-sandbox,4,1488370226,-53,57,3,81
ampak-ap6212,2,senic-sandbox,4,1488370227,-51,59,3,84
ampak-ap6212,2,senic-sandbox,4,1488370228,-51,59,3,84
ampak-ap6212,2,senic-sandbox,4,1488370229,-57,53,3,75
ampak-ap6212,2,senic-sandbox,4,1488370230,-51,59,3,84
ampak-ap6212,2,senic-sandbox,4,1488370231,-51,59,3,84
ampak-ap6212,2,senic-sandbox,4,1488370233,-50,60,3,85
ampak-ap6212,2,senic-sandbox,4,1488370234,-49,61,3,87
ampak-ap6212,2,senic-sandbox,4,1488370235,-47,63,3,90
ampak-ap6212,2,senic-sandbox,4,1488370236,-51,59,3,84
ampak-ap6212,2,senic-sandbox,4,1488370237,-50,60,3,85
ampak-ap6212,2,senic-sandbox,4,1488370238,-48,62,3,88
ampak-ap6212,2,senic-sandbox,4,1488370239,-50,60,3,85
ampak-ap6212,2,senic-sandbox,4,1488370240,-50,60,3,85
ampak-ap6212,2,senic-sandbox,4,1488370241,-54,56,3,80
ampak-ap6212,2,senic-sandbox,4,1488370242,-55,55,3,78
ampak-ap6212,2,senic-sandbox,3,1488370287,-40,70,3,100
ampak-ap6212,2,senic-sandbox,3,1488370288,-43,67,3,95
ampak-ap6212,2,senic-sandbox,3,1488370289,-48,62,3,88
ampak-ap6212,2,senic-sandbox,3,1488370290,-47,63,3,90
ampak-ap6212,2,senic-sandbox,3,1488370291,-47,63,3,90
ampak-ap6212,2,senic-sandbox,3,1488370292,-46,64,3,91
ampak-ap6212,2,senic-sandbox,3,1488370293,-47,63,3,90
ampak-ap6212,2,senic-sandbox,3,1488370294,-46,64,3,91
ampak-ap6212,2,senic-sandbox,3,1488370295,-46,64,3,91
ampak-ap6212,2,senic-sandbox,3,1488370296,-47,63,3,90
ampak-ap6212,2,senic-sandbox,3,1488370298,-48,62,3,88
ampak-ap6212,2,senic-sandbox,3,1488370299,-43,67,3,95
ampak-ap6212,2,senic-sandbox,3,1488370300,-47,63,3,90
ampak-ap6212,2,senic-sandbox,3,1488370301,-43,67,3,95
ampak-ap6212,2,senic-sandbox,3,1488370302,-47,63,3,90
ampak-ap6212,2,senic-sandbox,3,1488370303,-45,65,3,92
ampak-ap6212,2,senic-sandbox,3,1488370304,-43,67,3,95
ampak-ap6212,2,senic-sandbox,3,1488370305,-44,66,3,94
ampak-ap6212,2,senic-sandbox,3,1488370306,-43,67,3,95
ampak-ap6212,2,senic-sandbox,3,1488370307,-43,67,3,95
ampak-ap6212,2,senic-sandbox,3,1488370308,-42,68,3,97
ampak-ap6212,2,senic-sandbox,3,1488370309,-43,67,3,95
ampak-ap6212,2,senic-sandbox,3,1488370311,-47,63,3,90
ampak-ap6212,2,senic-sandbox,3,1488370312,-47,63,3,90
ampak-ap6212,2,senic-sandbox,3,1488370313,-47,63,3,90
ampak-ap6212,2,senic-sandbox,3,1488370314,-45,65,3,92
ampak-ap6212,2,senic-sandbox,3,1488370315,-46,64,3,91
ampak-ap6212,2,senic-sandbox,3,1488370316,-47,63,3,90
ampak-ap6212,2,senic-sandbox,3,1488370317,-46,64,3,91
ampak-ap6212,2,senic-sandbox,3,1488370318,-46,64,3,91
ampak-ap6212,2,senic-sandbox,3,1488370319,-47,63,3,90
ampak-ap6212,2,senic-sandbox,2,1488370360,-36,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370361,-36,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370362,-35,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370363,-36,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370364,-36,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370365,-37,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370366,-36,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370367,-37,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370368,-36,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370369,-36,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370370,-35,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370372,-36,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370373,-35,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370374,-35,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370375,-35,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370376,-36,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370377,-35,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370378,-34,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370379,-33,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370380,-34,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370381,-35,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370382,-35,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370384,-35,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370385,-35,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370386,-35,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370387,-36,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370388,-36,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370389,-36,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370390,-35,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370391,-34,70,3,100
ampak-ap6212,2,senic-sandbox,2,1488370392,-35,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370436,-35,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370437,-37,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370438,-37,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370439,-37,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370440,-37,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370441,-37,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370442,-37,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370444,-36,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370445,-37,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370446,-36,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370447,-37,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370448,-36,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370449,-37,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370450,-40,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370451,-38,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370452,-41,69,3,98
ampak-ap6212,2,senic-sandbox,1,1488370453,-39,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370454,-38,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370455,-40,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370457,-38,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370458,-38,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370459,-40,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370460,-40,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370461,-40,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370462,-39,70,3,100
ampak-ap6212,2,senic-sandbox,1,1488370463,-41,69,3,98
ampak-ap6212,2,senic-sandbox,1,1488370464,-42,68,3,97
ampak-ap6212,2,senic-sandbox,1,1488370465,-42,68,3,97
ampak-ap6212,2,senic-sandbox,1,1488370466,-42,68,3,97
ampak-ap6212,2,senic-sandbox,1,1488370467,-43,67,3,95
ampak-ap6212,2,senic-sandbox,1,1488370468,-39,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370542,-37,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370543,-35,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370544,-33,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370545,-37,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370546,-33,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370547,-34,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370548,-33,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370549,-34,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370550,-33,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370551,-32,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370553,-32,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370554,-33,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370555,-34,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370556,-34,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370557,-33,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370558,-33,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370559,-34,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370560,-33,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370561,-33,70,3,100
ampak-ap6212,2,senic-sandbox,0,1488370563,-33,70,3,100
