nic,antenna,ssid,distance,timestamp,rssi,link_quality,channel,link_quality_in_percentage
ampak-ap6212,6,senic-sandbox,1,1488557992,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557993,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557994,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557995,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557996,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557997,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557998,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557999,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488558000,-37,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488558001,-37,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488558002,-37,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488558004,-37,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488558005,-38,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488558006,-37,70,4,100
ampak-ap6212,6,senic-sandbox,0,1488558059,-42,68,4,97
ampak-ap6212,6,senic-sandbox,0,1488558060,-40,70,4,100
ampak-ap6212,6,senic-sandbox,0,1488558061,-41,69,4,98
ampak-ap6212,6,senic-sandbox,0,1488558062,-43,67,4,95
ampak-ap6212,6,senic-sandbox,0,1488558064,-46,64,4,91
ampak-ap6212,6,senic-sandbox,0,1488558065,-46,64,4,91
ampak-ap6212,6,senic-sandbox,0,1488558066,-42,68,4,97
ampak-ap6212,6,senic-sandbox,0,1488558067,-43,67,4,95
ampak-ap6212,6,senic-sandbox,0,1488558068,-43,67,4,95
ampak-ap6212,6,senic-sandbox,0,1488558069,-47,63,4,90
ampak-ap6212,6,senic-sandbox,0,1488558070,-43,67,4,95
ampak-ap6212,6,senic-sandbox,0,1488558071,-49,61,4,87
ampak-ap6212,6,senic-sandbox,0,1488558072,-47,63,4,90
ampak-ap6212,6,senic-sandbox,0,1488558073,-46,64,4,91
ampak-ap6212,6,senic-sandbox,0,1488558074,-45,65,4,92
ampak-ap6212,6,senic-sandbox,0,1488558075,-40,70,4,100
ampak-ap6212,6,senic-sandbox,0,1488558077,-44,66,4,94
ampak-ap6212,6,senic-sandbox,0,1488558078,-45,65,4,92
ampak-ap6212,6,senic-sandbox,0,1488558079,-43,67,4,95
ampak-ap6212,6,senic-sandbox,0,1488558080,-42,68,4,97
ampak-ap6212,6,senic-sandbox,0,1488558081,-39,70,4,100
ampak-ap6212,6,senic-sandbox,0,1488558082,-47,63,4,90
ampak-ap6212,6,senic-sandbox,0,1488558083,-46,64,4,91
ampak-ap6212,6,senic-sandbox,0,1488558084,-46,64,4,91
ampak-ap6212,6,senic-sandbox,0,1488558085,-45,65,4,92
ampak-ap6212,6,senic-sandbox,0,1488558086,-46,64,4,91
ampak-ap6212,6,senic-sandbox,0,1488558087,-45,65,4,92
ampak-ap6212,6,senic-sandbox,0,1488558088,-46,64,4,91
ampak-ap6212,6,senic-sandbox,0,1488558090,-45,65,4,92
ampak-ap6212,6,senic-sandbox,0,1488558091,-46,64,4,91
ampak-ap6212,6,senic-sandbox,0,1488558092,-45,65,4,92
