nic,antenna,ssid,distance,timestamp,rssi,link_quality,channel,link_quality_in_percentage
mediatek-mt7610u,1,senic-sandbox,12,1489157630,-73,37,4,52
mediatek-mt7610u,1,senic-sandbox,12,1489157631,-63,47,4,67
mediatek-mt7610u,1,senic-sandbox,12,1489157632,-67,43,4,61
mediatek-mt7610u,1,senic-sandbox,12,1489157633,-65,45,4,64
mediatek-mt7610u,1,senic-sandbox,12,1489157635,-65,45,4,64
mediatek-mt7610u,1,senic-sandbox,12,1489157636,-69,41,4,58
mediatek-mt7610u,1,senic-sandbox,12,1489157637,-67,43,4,61
mediatek-mt7610u,1,senic-sandbox,12,1489157638,-69,41,4,58
mediatek-mt7610u,1,senic-sandbox,12,1489157639,-65,45,4,64
mediatek-mt7610u,1,senic-sandbox,12,1489157640,-63,47,4,67
mediatek-mt7610u,1,senic-sandbox,12,1489157641,-65,45,4,64
mediatek-mt7610u,1,senic-sandbox,12,1489157642,-63,47,4,67
mediatek-mt7610u,1,senic-sandbox,12,1489157643,-65,45,4,64
mediatek-mt7610u,1,senic-sandbox,12,1489157644,-67,43,4,61
mediatek-mt7610u,1,senic-sandbox,12,1489157645,-61,49,4,70
mediatek-mt7610u,1,senic-sandbox,12,1489157646,-61,49,4,70
mediatek-mt7610u,1,senic-sandbox,12,1489157647,-63,47,4,67
mediatek-mt7610u,1,senic-sandbox,12,1489157648,-67,43,4,61
mediatek-mt7610u,1,senic-sandbox,12,1489157649,-63,47,4,67
mediatek-mt7610u,1,senic-sandbox,12,1489157650,-61,49,4,70
mediatek-mt7610u,1,senic-sandbox,12,1489157651,-59,51,4,72
mediatek-mt7610u,1,senic-sandbox,12,1489157652,-63,47,4,67
mediatek-mt7610u,1,senic-sandbox,12,1489157654,-63,47,4,67
mediatek-mt7610u,1,senic-sandbox,12,1489157655,-61,49,4,70
mediatek-mt7610u,1,senic-sandbox,12,1489157656,-63,47,4,67
mediatek-mt7610u,1,senic-sandbox,12,1489157657,-65,45,4,64
mediatek-mt7610u,1,senic-sandbox,12,1489157658,-65,45,4,64
